RPM,MAP,Spark Knock R,Spark Knock F,
3566,26.17,0,0,
3548,24.69,0,0,
3529,25.06,0,0,
3532,25.06,0,0,
3550,25.06,0,0,
3519,25.06,0,0,
3540,24.69,0,0,
3532,25.43,0,0,
3508,25.06,0,0,
3491,29.12,0,0,
3593,32.07,0,0,
3503,33.92,0,0,
3502,33.55,0,0,
3492,34.65,0,0,
3489,35.39,0,0,
3483,37.97,0,0,
3491,39.82,0,0,
3485,40.56,0,0,
3483,42.77,0,0,
3486,44.99,0,0,
3495,49.78,0.5,1,
3502,54.21,0.75,1,
3502,56.06,0.75,1,
3505,56.79,0.75,1,
3513,56.79,0.75,1,
3524,59.38,0.75,1,
3528,60.11,0.75,1,
3534,60.11,0.75,1,
3536,59.01,0.75,1,
3528,53.47,0.75,1,
3536,51.26,0.75,1,
3530,44.99,0,0,
3514,41.67,0,0,
3518,39.82,0,0,
3511,36.87,0,0,
3512,36.5,0,0,
3513,36.5,0,0,
3505,36.5,0,0,
3497,36.5,0,0,
3496,35.76,0,0,
3489,35.76,0,0,
3483,35.39,0,0,
3484,35.02,0,0,
3478,35.02,0,0,
3476,35.39,0,0,
3472,35.76,0,0,
3465,35.76,0,0,
3455,35.39,0,0,
3455,35.76,0,0,
3451,35.76,0,0,
3449,35.76,0,0,
3443,36.13,0,0,
3433,35.39,0,0,
3434,35.76,0,0,
3432,35.76,0,0,
3427,35.76,0,0,
3427,35.76,0,0,
3414,35.76,0,0,
3412,35.39,0,0,
3409,36.13,0,0,
3405,36.13,0,0,
3401,36.13,0,0,
3399,36.5,0,0,
3393,35.76,0,0,
3396,36.13,0,0,
3384,36.13,0,0,
3382,36.13,0,0,
3383,36.13,0,0,
3365,36.87,0,0,
3376,36.13,0,0,
3370,36.87,0,0,
3368,36.87,0,0,
3370,37.61,0,0,
3363,37.24,0,0,
3357,37.24,0,0,
3360,37.24,0,0,
3350,37.97,0,0,
3353,37.61,0,0,
3346,37.61,0,0,
3351,37.61,0,0,
3342,37.97,0,0,
3339,37.97,0,0,
3344,37.97,0,0,
3333,38.34,0,0,
3334,39.08,0,0,
3341,42.03,0,0,
3337,43.51,0,0,
3335,43.88,0,0,
3340,43.51,0,0,
3334,43.88,0,0,
3341,44.62,0,0,
3339,44.25,0,0,
3347,47.2,0,0,
3347,47.94,0,0,
3346,47.94,0,0,
3350,47.94,0,0,
3349,47.94,0,0,
3354,48.31,0,0,
3357,48.31,0,0,
3356,49.41,0.5,0,
3367,51.26,0.75,1,
3365,51.63,0.75,1,
3369,52.37,0.75,1,
3373,52.37,0.75,1,
3373,52.37,0.75,1,
3379,52,0.75,1,
3387,51.63,0.75,1,
3378,52.37,0.75,1,
3390,52.73,0.75,1,
3392,52.37,0.75,1,
3396,52.37,0.75,1,
3401,52.37,0.75,1,
3406,52,0.75,1,
3409,51.63,0.75,1,
3414,52,0.75,1,
3411,52.37,0.75,1,
3420,51.63,0.75,1,
3428,51.63,0.75,1,
3427,52.37,0.75,1,
3433,52,0.75,1,
3436,52.37,0.75,1,
3437,51.63,0.75,1,
3445,51.63,0.75,1,
3447,51.63,0.75,1,
3452,51.63,0.75,1,
3461,51.63,0.75,1,
3457,52,0.75,1,
3463,51.26,0.75,1,
3469,51.63,0.75,1,
3472,51.63,0.75,1,
3473,51.26,0.75,1,
3485,52.37,0.75,1,
3482,53.1,0.75,1,
3485,52.37,0.75,1,
3487,52.73,0.75,1,
3492,53.1,0.75,1,
3500,52.73,0.75,1,
3503,53.1,0.75,1,
3505,53.1,0.75,1,
3517,53.1,0.75,1,
3515,53.47,0.75,1,
3522,52.73,0.75,1,
3526,53.1,0.75,1,
3533,53.1,0.75,1,
3532,52.73,0.75,1,
3540,52.73,0.75,1,
3538,52.73,0.75,1,
3548,52.73,0.75,1,
3552,52.73,0.75,1,
3555,52.73,0.75,1,
3564,52.37,0.75,1,
3559,52.73,0.75,1,
3566,52.37,0.75,1,
3568,52.73,0.75,1,
3569,52.73,0.75,1,
3577,52.37,0.75,1,
3576,52.73,0.75,1,
3584,52.37,0.75,1,
3587,52.37,0.75,1,
3593,52,0.75,1,
3597,52,0.75,1,
3602,52.37,0.75,1,
3607,51.63,0.75,1,
3606,52,0.75,1,
3617,52,0.75,1,
3624,52,0.75,1,
3629,51.63,0.75,1,
3635,51.26,0.75,1,
3637,51.63,0.75,1,
3637,52,0.75,1,
3648,51.26,0.75,1,
3652,51.63,0.75,1,
3656,51.26,0.75,1,
3657,51.26,0.75,1,
3670,52.73,0.75,1,
3674,54.21,0.75,1,
3678,54.95,0.75,1,
3685,55.32,0.75,1,
3689,56.06,0.75,1,
3695,57.16,0.75,1,
3705,57.16,0.75,1,
3708,56.79,0.75,1,
3720,57.53,0.75,1,
3721,58.27,0.75,1,
3735,59.01,0.75,1,
3733,59.01,0.75,1,
3747,58.27,0.75,1,
3751,57.16,0.75,1,
3757,57.9,0.75,1,
3763,57.53,0.75,1,
3770,57.9,0.75,1,
3772,57.9,0.75,1,
3776,55.32,0.75,1,
3790,55.32,0.75,1,
3787,55.32,0.75,1,
3790,54.95,0.75,1,
3793,54.95,0.75,1,
3795,54.95,0.75,1,
3805,54.58,0.75,1,
3803,54.58,0.75,1,
3806,54.58,0.75,1,
3816,54.58,0.75,1,
3815,54.21,0.75,1,
3819,54.95,0.75,1,
3826,54.95,0.75,1,
3827,54.21,0.75,1,
3827,50.15,0.75,1,
3826,49.41,0.5,0.5,
3847,49.41,0.5,0.5,
3844,50.15,0.75,1,
3833,52.73,0.75,1,
3835,50.89,0.75,0.75,
3832,46.83,0,0,
3827,47.57,0,0,
3830,48.68,0,0,
3830,49.41,0.25,0.5,
3830,49.04,0.5,0.5,
3826,49.04,0.25,0.25,
3831,49.41,0.5,0.5,
3836,49.04,0.5,0.25,
3826,49.41,0.5,0.5,
3831,49.41,0.25,0.5,
3833,49.04,0.25,0.25,
3831,49.41,0.5,0.5,
3827,49.41,0.25,0.5,
3831,49.04,0.5,0.5,
3830,49.41,0.5,0.5,
3827,49.41,0.25,0.25,
3831,49.04,0.25,0.25,
3830,48.68,0.25,0.25,
3833,49.41,0.5,0.5,
3829,49.41,0.5,0.5,
3831,49.78,0.5,0.75,
3834,49.41,0.5,0.5,
3828,49.41,0.5,0.5,
3831,49.41,0.25,0.5,
3836,49.41,0.5,0.25,
3833,49.04,0.25,0.5,
3836,49.04,0.25,0.25,
3837,49.04,0.25,0.25,
3836,49.41,0.5,0.5,
3837,49.04,0.5,0.5,
3837,49.04,0.25,0.25,
3842,49.04,0.25,0.25,
3838,49.41,0.5,0.5,
3845,49.41,0.25,0.5,
3844,49.04,0.25,0.25,
3841,49.41,0.5,0.5,
3844,49.41,0.5,0.5,
3848,49.41,0.5,0.5,
3847,49.41,0.5,0.5,
3853,49.41,0.25,0.5,
3856,50.15,0.25,0.5,
3857,51.26,0.75,1,
3858,52,0.75,1,
3866,53.84,0.75,1,
3870,54.95,0.75,1,
3869,54.58,0.75,1,
3877,54.95,0.75,1,
3874,54.58,0.75,1,
3869,54.95,0.75,1,
3871,54.58,0.75,1,
3877,55.32,0.75,1,
3875,54.21,0.75,1,
3875,54.21,0.75,1,
3881,54.58,0.75,1,
3883,54.95,0.75,1,
3882,54.95,0.75,1,
3885,54.58,0.75,1,
3888,54.58,0.75,1,
3890,54.58,0.75,1,
3888,54.58,0.75,1,
3892,54.21,0.75,1,
3887,52,0.75,1,
3888,48.68,0.25,0.25,
3887,48.31,0,0,
3890,48.31,0,0,
3890,47.57,0,0,
3891,47.57,0,0,
3889,48.31,0,0,
3892,47.57,0,0,
3889,48.31,0,0,
3893,47.94,0,0,
3893,47.57,0,0,
3895,47.2,0,0,
3893,47.2,0,0,
3896,47.57,0,0,
3899,47.2,0,0,
3901,47.57,0,0,
3901,47.2,0,0,
3903,47.94,0,0,
3905,46.09,0,0,
3902,45.72,0,0,
3903,45.72,0,0,
3900,45.72,0,0,
3899,45.35,0,0,
3903,45.72,0,0,
3907,45.72,0,0,
3909,45.72,0,0,
3909,45.35,0,0,
3914,44.99,0,0,
3917,45.35,0,0,
3915,45.72,0,0,
3913,45.35,0,0,
3920,44.99,0,0,
3921,44.25,0,0,
3916,44.25,0,0,
3920,44.62,0,0,
3920,44.25,0,0,
3913,44.25,0,0,
3916,43.88,0,0,
3923,43.14,0,0,
3910,41.67,0,0,
3914,41.67,0,0,
3916,40.19,0,0,
3910,40.19,0,0,
3901,39.45,0,0,
3902,39.82,0,0,
3899,40.19,0,0,
3895,40.19,0,0,
3893,39.82,0,0,
3893,40.19,0,0,
3889,40.19,0,0,
3887,40.56,0,0,
3885,40.56,0,0,
3882,40.19,0,0,
3882,40.56,0,0,
3881,39.82,0,0,
3873,38.71,0,0,
3859,34.28,0,0,
3864,35.02,0,0,
3864,34.28,0,0,
3841,32.44,0,0,
3848,32.07,0,0,
3842,32.44,0,0,
3836,32.44,0,0,
3838,32.07,0,0,
3826,32.07,0,0,
3824,32.07,0,0,
3807,32.44,0,0,
3818,32.81,0,0,
3808,33.55,0,0,
3806,34.28,0,0,
3808,35.39,0,0,
3811,36.5,0,0,
3809,38.71,0,0,
3810,39.82,0,0,
3811,40.56,0,0,
3804,40.93,0,0,
3806,40.93,0,0,
3804,41.3,0,0,
3804,41.3,0,0,
3797,41.3,0,0,
3800,41.3,0,0,
3799,41.3,0,0,
3795,41.3,0,0,
3799,40.93,0,0,
3798,39.45,0,0,
3790,37.97,0,0,
3790,37.97,0,0,
3785,36.87,0,0,
3781,35.39,0,0,
3778,35.76,0,0,
3767,34.28,0,0,
3766,34.65,0,0,
3768,34.28,0,0,
3760,34.65,0,0,
3757,34.28,0,0,
3755,34.28,0,0,
3747,34.65,0,0,
3748,34.28,0,0,
3743,34.65,0,0,
3741,34.65,0,0,
3733,34.65,0,0,
3735,35.02,0,0,
3719,35.39,0,0,
3733,34.65,0,0,
3728,34.65,0,0,
3721,35.02,0,0,
3709,34.28,0,0,
3706,31.33,0,0,
3692,30.6,0,0,
3698,29.49,0,0,
3693,28.38,0,0,
3676,28.38,0,0,
3667,28.38,0,0,
3672,28.75,0,0,
3650,28.38,0,0,
3658,28.75,0,0,
3642,28.01,0,0,
3641,28.38,0,0,
3640,28.01,0,0,
3634,27.64,0,0,
3613,28.01,0,0,
3603,29.12,0,0,
3626,30.23,0,0,
3608,30.6,0,0,
3593,31.33,0,0,
3605,31.33,0,0,
3585,31.33,0,0,
3591,30.96,0,0,
3581,31.33,0,0,
3584,31.7,0,0,
3575,32.44,0,0,
3570,32.44,0,0,
3584,32.07,0,0,
3554,32.81,0,0,
3571,32.81,0,0,
3556,32.81,0,0,
3555,33.18,0,0,
3559,32.81,0,0,
3554,32.81,0,0,
3549,32.44,0,0,
3552,32.44,0,0,
3544,32.81,0,0,
3540,32.81,0,0,
3539,33.18,0,0,
3534,32.81,0,0,
3524,33.18,0,0,
3542,32.81,0,0,
3516,33.18,0,0,
3531,32.81,0,0,
3523,33.18,0,0,
3516,32.81,0,0,
3526,33.18,0,0,
3512,32.81,0,0,
3518,32.81,0,0,
3508,33.18,0,0,
3505,33.18,0,0,
3501,33.55,0,0,
3500,33.55,0,0,
3481,33.55,0,0,
3500,33.55,0,0,
3490,35.02,0,0,
3495,35.39,0,0,
3499,36.13,0,0,
3481,36.5,0,0,
3491,37.24,0,0,
3480,37.24,0,0,
3493,37.61,0,0,
3484,37.61,0,0,
3487,37.61,0,0,
3484,37.61,0,0,
3489,36.13,0,0,
3479,36.5,0,0,
3493,38.34,0,0,
3480,38.71,0,0,
3480,37.97,0,0,
3486,35.76,0,0,
3483,35.76,0,0,
3483,37.24,0,0,
3481,36.13,0,0,
3477,35.39,0,0,
3475,35.02,0,0,
3475,36.13,0,0,
3475,36.5,0,0,
3479,36.5,0,0,
3472,36.5,0,0,
3470,36.87,0,0,
3470,37.24,0,0,
3469,36.87,0,0,
3471,37.24,0,0,
3478,39.82,0,0,
3479,42.4,0,0,
3482,43.88,0,0,
3481,44.25,0,0,
3485,44.25,0,0,
3485,44.62,0,0,
3492,44.25,0,0,
3490,44.25,0,0,
3492,44.62,0,0,
3493,44.62,0,0,
3498,44.62,0,0,
3494,44.62,0,0,
3498,44.99,0,0,
3497,44.62,0,0,
3498,44.62,0,0,
3501,44.62,0,0,
3507,44.25,0,0,
3506,44.25,0,0,
3507,46.09,0,0,
3509,46.46,0,0,
3509,46.46,0,0,
3515,46.46,0,0,
3514,46.83,0,0,
3519,46.09,0,0,
3518,46.46,0,0,
3519,46.09,0,0,
3520,46.09,0,0,
3519,46.09,0,0,
3524,46.09,0,0,
3520,46.09,0,0,
3521,46.09,0,0,
3519,46.46,0,0,
3526,45.72,0,0,
3527,46.09,0,0,
3526,46.09,0,0,
3518,42.77,0,0,
3521,41.3,0,0,
3527,41.3,0,0,
3525,41.3,0,0,
3530,41.3,0,0,
3519,41.3,0,0,
3518,41.3,0,0,
3514,38.71,0,0,
3519,38.34,0,0,
3522,38.71,0,0,
3512,39.45,0,0,
3509,42.03,0,0,
3511,43.51,0,0,
3506,43.51,0,0,
3503,43.51,0,0,
3501,43.51,0,0,
3499,43.88,0,0,
3495,45.35,0,0,
3497,46.46,0,0,
3498,46.46,0,0,
3496,46.83,0,0,
3502,47.2,0,0,
3501,47.57,0,0,
3494,47.94,0,0,
3507,48.31,0,0,
3498,47.94,0,0,
3503,47.57,0,0,
3503,47.57,0,0,
3497,47.57,0,0,
3506,46.46,0,0,
3505,46.09,0,0,
3500,46.09,0,0,
3500,45.72,0,0,
3504,46.46,0,0,
3496,45.72,0,0,
3499,45.72,0,0,
3501,45.72,0,0,
3511,40.19,0,0,
3491,39.82,0,0,
3481,40.19,0,0,
3477,39.82,0,0,
3479,39.82,0,0,
3473,40.56,0,0,
3467,40.56,0,0,
3457,40.19,0,0,
3461,40.56,0,0,
3444,40.56,0,0,
3449,40.93,0,0,
3439,40.56,0,0,
3442,39.45,0,0,
3439,39.45,0,0,
3439,39.08,0,0,
3434,38.71,0,0,
3431,38.71,0,0,
3430,38.71,0,0,
3425,38.71,0,0,
3420,38.34,0,0,
3421,38.71,0,0,
3400,39.45,0,0,
3398,39.08,0,0,
3399,39.08,0,0,
3391,39.08,0,0,
3386,39.45,0,0,
3387,39.08,0,0,
3381,39.45,0,0,
3380,39.08,0,0,
3379,40.19,0,0,
3371,41.3,0,0,
3371,41.67,0,0,
3365,42.03,0,0,
3364,42.03,0,0,
3370,42.77,0,0,
3365,43.88,0,0,
3365,44.25,0,0,
3368,46.09,0,0,
3362,47.2,0,0,
3368,47.2,0,0,
3365,48.31,0,0,
3372,49.78,0.5,0.5,
3374,51.26,0.75,1,
3380,52.73,0.75,1,
3381,53.1,0.75,1,
3388,53.47,0.75,1,
3393,54.21,0.75,1,
3395,55.69,0.75,1,
3402,56.79,0.75,1,
3409,57.9,0.75,1,
3411,58.27,0.75,1,
3421,58.27,0.75,1,
3424,57.9,0.75,1,
3430,57.53,0.75,1,
3439,57.9,0.75,1,
3443,57.53,0.75,1,
3445,57.9,0.75,1,
3460,57.9,0.75,1,
3463,57.9,0.75,1,
3467,57.53,0.75,1,
3477,56.79,0.75,1,
3474,57.16,0.75,1,
3482,55.32,0.75,1,
3491,54.21,0.75,1,
3496,54.95,0.75,1,
3495,53.1,0.75,1,
3500,53.47,0.75,1,
3510,52.73,0.75,1,
3516,52,0.75,1,
3517,50.89,0.75,1,
3520,50.15,0.75,0.75,
3523,49.04,0.25,0.25,
3525,48.68,0.25,0.25,
3521,48.31,0,0,
3530,48.68,0,0,
3526,48.31,0,0,
3531,47.57,0,0,
3535,48.31,0,0,
3536,48.31,0,0,
3539,48.31,0,0,
3543,47.94,0,0,
3549,47.94,0,0,
3549,47.57,0,0,
3554,46.83,0,0,
3554,45.72,0,0,
3554,46.09,0,0,
3557,45.35,0,0,
3553,44.62,0,0,
3561,42.4,0,0,
3562,41.3,0,0,
3556,41.3,0,0,
3562,41.67,0,0,
3564,41.67,0,0,
3562,41.67,0,0,
3567,41.3,0,0,
3564,41.3,0,0,
3565,41.3,0,0,
3567,41.67,0,0,
3563,41.67,0,0,
3567,41.3,0,0,
3571,41.67,0,0,
3568,41.67,0,0,
3567,40.93,0,0,
3574,41.3,0,0,
3574,41.3,0,0,
3577,41.3,0,0,
3579,41.3,0,0,
3582,41.3,0,0,
3585,41.3,0,0,
3582,41.3,0,0,
3586,41.3,0,0,
3591,41.67,0,0,
3593,42.4,0,0,
3596,42.77,0,0,
3592,42.77,0,0,
3593,42.77,0,0,
3601,42.77,0,0,
3604,42.77,0,0,
3611,42.4,0,0,
3606,42.77,0,0,
3617,43.14,0,0,
3614,42.77,0,0,
3616,42.4,0,0,
3623,42.77,0,0,
3624,43.14,0,0,
3632,44.62,0,0,
3644,48.68,0.25,0,
3652,53.84,0.75,1,
3664,56.79,0.75,1,
3669,57.16,0.75,1,
3681,57.53,0.75,1,
3687,57.53,0.75,1,
3692,57.53,0.75,1,
3702,58.27,0.75,1,
3716,59.38,0.75,1,
3724,58.27,0.75,1,
3736,59.01,0.75,1,
3749,59.01,0.75,1,
3755,58.27,0.75,1,
3769,58.64,0.75,1,
3785,58.27,0.75,1,
3792,58.27,0.75,1,
3806,57.9,0.75,1,
3818,57.9,0.75,1,
3825,57.9,0.75,1,
3834,57.9,0.75,1,
3843,57.16,0.75,1,
3853,57.53,0.75,1,
3859,57.9,0.75,1,
3872,57.53,0.75,1,
3881,57.16,0.75,1,
3888,57.9,0.75,1,
3895,57.9,0.75,1,
3909,58.27,0.75,1,
3921,58.64,0.75,1,
3930,59.38,0.75,1,
3944,61.22,0.75,1,
3946,61.59,0.75,1,
3967,60.85,0.75,1,
3969,61.96,0.75,1,
3986,66.76,0.75,1,
3996,69.71,0.75,1,
4005,71.18,0.75,1,
4021,75.61,0.75,1,
4025,75.98,0.75,1,
4049,75.98,0.75,1,
4056,75.98,0.75,1,
4070,76.35,0.75,1,
4082,75.24,0.75,1,
4095,75.61,0.75,1,
4114,74.88,0.75,1,
4115,72.66,0.75,1,
4127,73.03,0.75,1,
4139,71.92,0.75,1,
4151,73.03,0.75,1,
4152,70.82,0.75,1,
4165,69.34,0.75,1,
4171,68.97,0.75,1,
4180,69.34,0.75,1,
4188,68.97,0.75,1,
4193,68.97,0.75,1,
4202,68.97,0.75,1,
4214,68.23,0.75,1,
4217,68.23,0.75,1,
4220,68.6,0.75,1,
4229,68.23,0.75,1,
4230,67.86,0.75,1,
4239,67.5,0.75,1,
4240,67.5,0.75,1,
4246,67.86,0.75,1,
4254,67.86,0.75,1,
4264,67.5,0.75,1,
4272,68.23,0.75,1,
4283,66.76,0.75,1,
4264,65.28,0.75,1,
4277,61.96,0.75,1,
4287,60.48,0.75,1,
4286,60.11,0.75,1,
4293,59.75,0.75,1,
4297,59.01,0.75,1,
4296,56.79,0.75,1,
4302,56.06,0.75,1,
4302,54.58,0.75,1,
4302,52.37,0.75,1,
4304,50.52,0.75,1,
4302,50.52,0.75,1,
4306,48.31,0.25,0,
4311,47.94,0,0,
4300,44.25,0,0,
4304,43.51,0,0,
4303,42.4,0,0,
4302,39.82,0,0,
4289,37.61,0,0,
4286,36.13,0,0,
4278,35.39,0,0,
4278,35.39,0,0,
4274,34.28,0,0,
4265,34.28,0,0,
4248,32.07,0,0,
4234,30.6,0,0,
4234,29.49,0,0,
4214,28.01,0,0,
4211,27.27,0,0,
4202,27.27,0,0,
4195,27.64,0,0,
4188,27.64,0,0,
4191,27.27,0,0,
4178,27.64,0,0,
4168,27.27,0,0,
4153,27.64,0,0,
4160,28.01,0,0,
4174,27.64,0,0,
4139,28.01,0,0,
4112,28.38,0,0,
4103,28.01,0,0,
4103,28.01,0,0,
4108,28.01,0,0,
4098,28.01,0,0,
4093,28.01,0,0,
4086,28.38,0,0,
4081,28.38,0,0,
4050,28.01,0,0,
4061,28.38,0,0,
4048,28.38,0,0,
4058,28.38,0,0,
4054,28.01,0,0,
4011,28.75,0,0,
4012,28.38,0,0,
4022,28.38,0,0,
3998,28.38,0,0,
3995,28.75,0,0,
3982,28.75,0,0,
4006,30.23,0,0,
3979,30.96,0,0,
3984,30.96,0,0,
3977,30.96,0,0,
3945,30.96,0,0,
3978,30.96,0,0,
3961,30.96,0,0,
3967,30.96,0,0,
3943,32.81,0,0,
3958,32.81,0,0,
3945,33.55,0,0,
3946,33.92,0,0,
3940,34.28,0,0,
3940,34.65,0,0,
3930,33.92,0,0,
3927,34.65,0,0,
3925,34.28,0,0,
3923,34.28,0,0,
3924,33.92,0,0,
3912,34.28,0,0,
3920,34.28,0,0,
3921,34.65,0,0,
3916,36.13,0,0,
3923,37.97,0,0,
3911,38.71,0,0,
3913,38.34,0,0,
3916,40.56,0,0,
3921,41.67,0,0,
3918,42.03,0,0,
3915,42.03,0,0,
3913,42.4,0,0,
3913,42.4,0,0,
3912,42.03,0,0,
3911,42.03,0,0,
3910,42.4,0,0,
3907,42.03,0,0,
3905,42.4,0,0,
3897,42.03,0,0,
3901,42.03,0,0,
3900,42.4,0,0,
3894,42.77,0,0,
3898,42.4,0,0,
3898,42.03,0,0,
3890,42.4,0,0,
3891,42.4,0,0,
3886,42.77,0,0,
3880,42.4,0,0,
3878,42.77,0,0,
3874,42.77,0,0,
3871,42.77,0,0,
3865,42.77,0,0,
3868,42.77,0,0,
3857,42.77,0,0,
3858,42.77,0,0,
3855,42.77,0,0,
3851,42.77,0,0,
3848,42.77,0,0,
3843,42.77,0,0,
3841,43.14,0,0,
3830,42.77,0,0,
3842,42.4,0,0,
3834,42.77,0,0,
3827,43.14,0,0,
3818,43.14,0,0,
3822,42.77,0,0,
3814,43.51,0,0,
3810,44.25,0,0,
3812,46.09,0,0,
3816,46.83,0,0,
3812,48.31,0,0,
3810,48.31,0,0,
3816,48.31,0,0,
3807,49.04,0.25,0.25,
3808,48.68,0.25,0.25,
3806,48.68,0,0.25,
3804,49.04,0.25,0.25,
3803,49.04,0.25,0.25,
3800,49.04,0.25,0.25,
3805,49.04,0.25,0.25,
3794,48.68,0.25,0.5,
3795,49.41,0,0.5,
3795,49.04,0.25,0.25,
3790,48.68,0,0.25,
3785,49.41,0.25,0.5,
3788,48.68,0.25,0.25,
3782,48.68,0,0.25,
3779,48.68,0.5,0.25,
3777,47.94,0,0,
3776,47.94,0,0,
3767,47.94,0,0,
3771,47.94,0,0,
3769,47.94,0,0,
3766,47.94,0,0,
3760,47.2,0,0,
3762,47.57,0,0,
3760,47.94,0,0,
3757,47.94,0,0,
3758,47.57,0,0,
3749,47.94,0,0,
3749,47.94,0,0,
3751,47.2,0,0,
3745,48.31,0,0,
3739,47.57,0,0,
3745,47.2,0,0,
3745,47.2,0,0,
3712,48.31,0,0,
3738,48.31,0,0,
3726,47.94,0,0,
3722,47.57,0,0,
3724,46.83,0,0,
3724,46.83,0,0,
3728,46.46,0,0,
3721,46.46,0,0,
3715,46.83,0,0,
3723,46.46,0,0,
3711,46.83,0,0,
3715,47.2,0,0,
3718,47.2,0,0,
3713,47.57,0,0,
3712,47.57,0,0,
3717,47.57,0,0,
3717,47.94,0,0,
3714,48.31,0,0,
3721,49.04,0.25,0.5,
3724,50.52,0.75,1,
3718,51.26,0.75,1,
3723,51.26,0.75,1,
3729,53.1,0.75,1,
3723,53.47,0.75,1,
3728,52.73,0.75,1,
3734,53.1,0.75,1,
3731,53.1,0.75,1,
3735,53.1,0.75,1,
3738,50.89,0.75,1,
3740,50.15,0.75,0.75,
3735,49.78,0.5,0.75,
3742,49.41,0.75,0.5,
3738,49.78,0.75,0.75,
3778,43.88,0,0,
3719,45.72,0,0,
3740,46.46,0,0,
3732,46.09,0,0,
3734,46.46,0,0,
3740,49.41,0,0.25,
3744,52,0.75,1,
3758,55.69,0.75,1,
3763,56.42,0.75,1,
3778,57.16,0.75,1,
3778,56.79,0.75,1,
3767,56.79,0.75,1,
3780,56.79,0.75,1,
3779,56.79,0.75,1,
3782,56.79,0.75,1,
3777,50.89,0.75,1,
3777,48.68,0,0.25,
3777,48.68,0,0.25,
3775,49.04,0.25,0.25,
3773,49.41,0.25,0.5,
3769,47.94,0,0,
3773,46.46,0,0,
3771,46.46,0,0,
3763,46.46,0,0,
3765,46.09,0,0,
3765,46.09,0,0,
3761,45.35,0,0,
3765,44.62,0,0,
3765,44.99,0,0,
3761,44.99,0,0,
3764,44.99,0,0,
3757,45.35,0,0,
3762,44.99,0,0,
3761,45.35,0,0,
3764,45.35,0,0,
3763,44.99,0,0,
3759,45.35,0,0,
3761,44.99,0,0,
3766,45.35,0,0,
3763,45.35,0,0,
3770,44.99,0,0,
3769,45.35,0,0,
3767,44.99,0,0,
3766,45.35,0,0,
3771,44.62,0,0,
3770,45.35,0,0,
3766,44.99,0,0,
3765,44.25,0,0,
3768,44.25,0,0,
3761,44.62,0,0,
3764,44.62,0,0,
3766,44.25,0,0,
3762,43.14,0,0,
3765,42.77,0,0,
3768,42.77,0,0,
3765,42.4,0,0,
3764,42.03,0,0,
3764,42.03,0,0,
3765,42.03,0,0,
3765,42.03,0,0,
3764,42.03,0,0,
3766,42.4,0,0,
3759,42.4,0,0,
3762,42.4,0,0,
3765,41.67,0,0,
3763,40.93,0,0,
3760,40.56,0,0,
3759,40.19,0,0,
3757,40.56,0,0,
3750,39.08,0,0,
3757,39.08,0,0,
3753,39.08,0,0,
3751,39.08,0,0,
3750,39.45,0,0,
3749,39.08,0,0,
3746,39.45,0,0,
3744,39.82,0,0,
3745,39.45,0,0,
3739,39.45,0,0,
3741,39.45,0,0,
3742,39.45,0,0,
3738,39.45,0,0,
3733,39.08,0,0,
3735,39.08,0,0,
3729,38.34,0,0,
3736,37.97,0,0,
3727,37.97,0,0,
3726,37.97,0,0,
3728,37.61,0,0,
3729,37.61,0,0,
3718,37.97,0,0,
3722,37.61,0,0,
3717,37.61,0,0,
3712,37.97,0,0,
3731,38.34,0,0,
3709,42.4,0,0,
3721,42.4,0,0,
3719,42.4,0,0,
3715,42.77,0,0,
3714,42.77,0,0,
3718,42.77,0,0,
3716,43.51,0,0,
3711,44.99,0,0,
3720,45.72,0,0,
3718,46.46,0,0,
3722,47.2,0,0,
3729,48.31,0,0,
3734,52.37,0.75,1,
3729,53.84,0.75,1,
3737,54.21,0.75,1,
3746,54.21,0.75,1,
3743,53.47,0.75,1,
3730,46.09,0,0,
3738,43.51,0,0,
3742,43.14,0,0,
3738,43.14,0,0,
3740,43.14,0,0,
3737,42.77,0,0,
3737,42.77,0,0,
3739,43.14,0,0,
3740,42.77,0,0,
3738,43.14,0,0,
3730,42.77,0,0,
3735,42.77,0,0,
3734,43.14,0,0,
3732,42.77,0,0,
3735,42.77,0,0,
3729,43.14,0,0,
3722,43.14,0,0,
3723,43.51,0,0,
3729,43.14,0,0,
3720,43.14,0,0,
3721,43.14,0,0,
3724,43.14,0,0,
3717,43.51,0,0,
3718,43.14,0,0,
3723,43.14,0,0,
3716,43.51,0,0,
3720,43.51,0,0,
3726,43.14,0,0,
3723,43.88,0,0,
3723,43.14,0,0,
3726,42.77,0,0,
3729,43.51,0,0,
3724,43.14,0,0,
3718,43.88,0,0,
3718,43.14,0,0,
3719,43.51,0,0,
3715,43.51,0,0,
3716,43.14,0,0,
3714,43.14,0,0,
3717,43.51,0,0,
3714,43.88,0,0,
3717,43.88,0,0,
3717,43.14,0,0,
3711,43.51,0,0,
3708,43.14,0,0,
3711,43.14,0,0,
3705,42.77,0,0,
3700,43.14,0,0,
3696,42.77,0,0,
3698,42.77,0,0,
3693,43.14,0,0,
3684,42.77,0,0,
3685,43.14,0,0,
3685,43.14,0,0,
3677,43.14,0,0,
3678,43.14,0,0,
3670,42.77,0,0,
3665,42.77,0,0,
3663,42.77,0,0,
3660,42.77,0,0,
3656,42.77,0,0,
3653,42.4,0,0,
